CODES,DESCRIPTION,YEAR,UNIT_1_CODES,UNIT_1_DESCRIPTION,UNIT_2_CODES,UNIT_2_DESCRIPTION
560311,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of synthetic or man-made filaments, weighing °‹ 25 g/m2",2023,9,Kilogram,?,?
560312,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, weighing £æ 25 g/m2 but °‹ 70 g/m2",2023,9,Kilogram,?,?
560313,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, weighing £æ 70 g/m2 but °‹ 150 g/m2",2023,9,Kilogram,?,?
560314,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, weighing £æ 150 g",2023,9,Kilogram,?,?
560391,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing °‹ 25 g/m2 (excluding of man-made filaments)",2023,9,Kilogram,?,?
560392,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing £æ 25 g/m2 but °‹ 70 g/m2 (excluding of man-made filaments)",2023,9,Kilogram,?,?
560393,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing £æ 70 g/m2 but °‹ 150 g/m2 (excluding of man-made filaments)",2023,9,Kilogram,?,?
560394,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing £æ than 150 g/m2 (excluding of man-made filaments)",2023,9,Kilogram,?,?
560410,Textile-covered rubber thread and cord,2023,9,Kilogram,?,?
560490,"High tenacity yarn of polyesters, nylon, other polyamides or viscose, impregnated or coated with rubber or plastics",2023,9,Kilogram,?,?
560500,"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 5404 or 5405, of textile fibres, combined with metal in the form of thread, strip or powder or covered with metal",2023,9,Kilogram,?,?
560600,"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock chenille yarn, and loop wale-yarn",2023,9,Kilogram,?,?
560721,"Binder or baler twine, of sisal or other textile fibres of the genus Agave",2023,9,Kilogram,?,?
560729,"Twine, cordage, ropes and cables, of sisal or other textile fibres of the genus Agave, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics (excluding binder or baler twine)",2023,9,Kilogram,?,?
560741,"Binder or baler twine, of polyethylene or polypropylene",2023,9,Kilogram,?,?
560749,"Twine, cordage, ropes and cables of polyethylene or polypropylene, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics (excluding binder or baler twine)",2023,9,Kilogram,?,?
560750,"Twine, cordage, ropes and cables, of synthetic fibres, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics (excluding polyethylene and polypropylene)",2023,9,Kilogram,?,?
560790,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics (excluding that of synthetic fibres and of sisal or other textile fibres of the genus Agave)",2023,9,Kilogram,?,?
560811,Made-up knotted fishing nets of man-made textile materials (excluding landing nets),2023,9,Kilogram,?,?
560819,"Knotted netting of twine, cordage, ropes or cables, by the piece or metre; made-up nets, of man-made textile materials (excluding made-up fishing nets, hairnets, nets for sporting purposes, incl. landing nets, butterfly nets and the like)",2023,9,Kilogram,?,?
560890,"Knotted netting of twine, cordage, ropes or cables, by the piece or metre; made-up fishing nets and other made-up nets, of vegetable textile materials (excluding hairnets, nets for sporting purposes, incl. landing nets, butterfly nets and the like)",2023,9,Kilogram,?,?
560900,"Articles of yarn, strip or the like of heading 54.04 or 54.05, twine, cordage, rope or cables, not elsewhere specified or included.",2023,9,Kilogram,?,?
570110,"Carpets and other textile floor coverings, of wool or fine animal hair, knotted, whether or not made up",2023,9,Kilogram,5,Square Metre
570190,"Carpets and other textile floor coverings, of textile materials, knotted, whether or not made up (excluding those of wool or fine animal hair)",2023,9,Kilogram,5,Square Metre
570210,"Kelem, Schumacks, Karamanie and similar hand-woven rugs, whether or not made up",2023,9,Kilogram,5,Square Metre
570220,"Floor coverings of coconut fibres coir""",2023,9,Kilogram,5,Square Metre
570231,"Carpets and other floor coverings, of wool or fine animal hair, woven, not tufted or flocked, of pile construction, not made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs)",2023,9,Kilogram,5,Square Metre
570232,"Carpets and other floor coverings, of man-made textile materials, woven, not tufted or flocked, of pile construction, not made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs)",2023,9,Kilogram,5,Square Metre
570239,"Carpets and other floor coverings, of vegetable textile materials or coarse animal hair, woven, not tufted or flocked, of pile construction, not made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs, and floor coverings of coconut fibres coir"")""",2023,9,Kilogram,5,Square Metre
570241,"Carpets and other floor coverings, of wool or fine animal hair, woven, not tufted or flocked, of pile construction, made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs)",2023,9,Kilogram,5,Square Metre
570242,"Carpets and other floor coverings, of man-made textile materials, woven, not tufted or flocked, of pile construction, made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs)",2023,9,Kilogram,5,Square Metre
570249,"Carpets and other floor coverings, of vegetable textile materials or coarse animal hair, woven, not tufted or flocked, of pile construction, made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs, and floor coverings of coconut fibres coir"")""",2023,9,Kilogram,5,Square Metre
570250,"Carpets and other textile floor coverings, woven, not tufted or flocked, not of pile construction, not made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs, and floor coverings of coconut fibres coir"")""",2023,9,Kilogram,5,Square Metre
570291,"Carpets and other floor coverings, of wool or fine animal hair, woven, not tufted or flocked, not of pile construction, made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs)",2023,9,Kilogram,5,Square Metre
570292,"Carpets and other floor coverings, of man-made textile materials, woven, not tufted or flocked, not of pile construction, made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs)",2023,9,Kilogram,5,Square Metre
570299,"Carpets and other floor coverings, of vegetable textile materials or coarse animal hair, woven, not tufted or flocked, not of pile construction, made up (excluding Kelem, Schumacks, Karamanie and similar hand-woven rugs, and floor coverings of coconut fibres coir"")""",2023,9,Kilogram,5,Square Metre
570310,"Carpets and other floor coverings, of wool or fine animal hair, tufted needle punched""",2023,9,Kilogram,5,Square Metre
570321,"Turf,tufted,of nylon or other polyamides",9,Kilogram,5,Square Metre,
570329,"Carpets and other floor coverings,tufted, of nylon or other polyamides",9,Kilogram,5,Square Metre,
570331,"Turf,tufted, of other man-made textile materials",9,Kilogram,5,Square Metre,
570339,"Carpets and other floor coverings,tufted, of other man-made textile materials",9,Kilogram,5,Square Metre,
570390,"Carpets and other floor coverings,tufted, of other textile materials",9,Kilogram,5,Square Metre,
570410,"Floor tiles, of felt, not tufted or flocked, with an area of °‹ 0,3 m2",9,Kilogram,5,Square Metre,
570420,"Floor tiles, of felt, not tufted or flocked, with an area of £æ 0,3 m2 but °‹ 1 m2",9,Kilogram,5,Square Metre,
570490,"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up (excluding floor tiles with an area of °‹ 0,3 m2)",9,Kilogram,5,Square Metre,
570500,"Other carpets and other textile floor coverings, whether or not made up.",9,Kilogram,5,Square Metre,
580110,"Woven pile fabrics and chenille fabrics, of wool or fine animal hair (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580121,"Uncut weft pile fabrics, of cotton (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580122,"Cut corduroy, of cotton (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580123,"Cut weft pile fabrics, of cotton (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580126,"Chenille fabrics, of cotton (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580127,"Warp pile fabrics, of cotton (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580131,"Uncut weft pile fabrics, of man-made fibres (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580132,"Cut corduroy, of man-made fibres (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580133,"Cut weft pile fabrics, of man-made fibres (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580136,"Chenille fabrics, of man-made fibres (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580137,"Warp pile fabrics, of man-made fibres (excluding terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580190,"Woven pile fabrics and chenille fabrics (excluding those of man-made fibres, wool or fine animal hair, terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)",4,Metre,9,Kilogram,
580210,"Terry towelling and similar woven terry fabrics, of cotton",4,Metre,9,Kilogram,
580220,"Terry towelling and similar woven terry fabrics, of other textile materials",4,Metre,9,Kilogram,
580230,Tufted textile fabrics,4,Metre,9,Kilogram,
580300,"Gauze, other than narrow fabrics of heading 58.06",4,Metre,9,Kilogram,
580410,Tulles and other net fabrics,9,Kilogram,?,?,
580421,"Mechanically made lace of man-made fibres in the piece, in strips or in motifs (excluding fabrics of heading 6002 to 6006)",9,Kilogram,?,?,
580429,"Mechanically made lace in the piece, in strips or in motifs (excluding that of man-made fibres and fabrics of heading 6002 to 6006)",9,Kilogram,?,?,
580430,Handmade lace,9,Kilogram,?,?,
580500,"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries, e.g. petit point, cross-stitch, whether or not made up (excluding Kelem, Schumacks, Karamanie and the like, and tapestries £æ 100 years old)",5,Square Metre,9,Kilogram,
580610,Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics,9,Kilogram,?,?,
580620,"Other woven fabrics, containing by weight 5% or more of elastomeric yarn or rubber thread",9,Kilogram,?,?,
580631,"Narrow woven fabrics of cotton, with a width of °‹ 30 cm, n.e.s.",9,Kilogram,?,?,
580632,"Narrow woven fabrics of man-made fibres, with a width of °‹ 30 cm, n.e.s.",9,Kilogram,?,?,
580639,"Narrow woven fabrics of textile materials other than cotton or man-made fibres, with a width of °‹ 30 cm, n.e.s.",9,Kilogram,?,?,
